QuestionID	Question	DocumentID	DocumentTitle	SentenceID	Sentence	Label
Q962	how does flexible spending account work	D929	Flexible spending account	D929-7	Paper forms or an FSA debit card , also known as a Flexcard, may be used to access the account funds.	0
Q963	how tennessee became a state	D930	Tennessee	D930-0	Tennessee () () is a U.S. state located in the Southeastern United States .	0
Q963	how tennessee became a state	D930	Tennessee	D930-1	Tennessee is the 36th most extensive and the 17th most populous of the 50 United States .	0
Q963	how tennessee became a state	D930	Tennessee	D930-2	Tennessee is bordered by Kentucky and Virginia to the north, North Carolina to the east, Georgia , Alabama , and Mississippi to the south, and Arkansas and Missouri to the west.	0
Q963	how tennessee became a state	D930	Tennessee	D930-3	The Appalachian Mountains dominate the eastern part of the state, and the Mississippi River forms the state's western border.	0
Q963	how tennessee became a state	D930	Tennessee	D930-4	Tennessee's capital and second largest city is Nashville , which has a population of 609,644.	0
Q963	how tennessee became a state	D930	Tennessee	D930-5	Memphis is the state's largest city, with a population of 652,050.	0
Q963	how tennessee became a state	D930	Tennessee	D930-6	The state of Tennessee is rooted in the Watauga Association , a 1772 frontier pact generally regarded as the first constitutional government west of the Appalachians.	0
Q963	how tennessee became a state	D930	Tennessee	D930-7	What is now Tennessee was initially part of North Carolina, and later part of the Southwest Territory .	0
Q963	how tennessee became a state	D930	Tennessee	D930-8	Tennessee was admitted to the Union as the 16th state on June 1, 1796.	0
Q963	how tennessee became a state	D930	Tennessee	D930-9	Tennessee was the last state to leave the Union and join the Confederacy at the outbreak of the U.S. Civil War in 1861, and the first state to be readmitted to the Union at the end of the war.	1
Q963	how tennessee became a state	D930	Tennessee	D930-10	Tennessee furnished more soldiers for the Confederate Army than any other state, and more soldiers for the Union Army than any other Southern state.	0
Q963	how tennessee became a state	D930	Tennessee	D930-11	In the 20th century, Tennessee transitioned from an agrarian economy to a more diversified economy, aided at times by federal entities such as the Tennessee Valley Authority .	0
Q963	how tennessee became a state	D930	Tennessee	D930-12	In the early 1940s, the city of Oak Ridge was established to house the Manhattan Project 's uranium enrichment facilities, helping to build the world's first atomic bomb.	0
Q963	how tennessee became a state	D930	Tennessee	D930-13	Tennessee has played a critical role in the development of many forms of American popular music, including rock and roll , blues , country , and rockabilly .	0
Q963	how tennessee became a state	D930	Tennessee	D930-14	Beale Street in Memphis is considered by many to be the birthplace of the blues, with musicians such as W.C. Handy performing in its clubs as early as 1909.	0
Q963	how tennessee became a state	D930	Tennessee	D930-15	Memphis was also home to Sun Records , where musicians such as Elvis Presley , Isaac Hayes , Johnny Cash , Carl Perkins , Jerry Lee Lewis , Roy Orbison , and Charlie Rich began their recording careers, and where rock and roll took shape in the 1950s.	0
Q963	how tennessee became a state	D930	Tennessee	D930-16	The 1927 Victor recording sessions in Bristol generally mark the beginning of the country music genre and the rise of the Grand Ole Opry in the 1930s helped make Nashville the center of the country music recording industry.	0
Q963	how tennessee became a state	D930	Tennessee	D930-17	Three bricks and mortar museums recognize Tennessee's role in nurturing various forms of popular music: the Memphis Rock N' Soul Museum , the Country Music Hall of Fame and Museum in Nashville, and the International Rock-A-Billy Museum in Jackson.	0
Q963	how tennessee became a state	D930	Tennessee	D930-18	In addition, the Rockabilly Hall of Fame , an online site recognizing the development of rockabilly in which Tennessee played a crucial role, is based in Nashville.	0
Q963	how tennessee became a state	D930	Tennessee	D930-19	Tennessee's major industries include agriculture, manufacturing, and tourism.	0
Q963	how tennessee became a state	D930	Tennessee	D930-20	Poultry , soybeans , and cattle are the state's primary agricultural products, and major manufacturing exports include chemicals, transportation equipment, and electrical equipment.	0
Q963	how tennessee became a state	D930	Tennessee	D930-21	The Great Smoky Mountains National Park , the nation's most visited national park, is headquartered in the eastern part of the state, and a section of the Appalachian Trail roughly follows the Tennessee-North Carolina border.	0
Q963	how tennessee became a state	D930	Tennessee	D930-22	Other major tourist attractions include the Tennessee Aquarium in Chattanooga , the Sunsphere in Knoxville , Dollywood in Pigeon Forge , the Parthenon , the Country Music Hall of Fame and Museum , and Ryman Auditorium in Nashville , and Elvis Presley's Graceland residence and tomb in Memphis.	0
Q966	how many baseball teams usa	D933	Major league baseball	D933-0	The headquarters of Major League Baseball at 245 Park Avenue , Midtown Manhattan , New York City , USA.	0
Q966	how many baseball teams usa	D933	Major league baseball	D933-1	Major League Baseball (MLB) is a professional baseball league , consisting of teams that play in the National League and the American League .	0
Q966	how many baseball teams usa	D933	Major league baseball	D933-2	Dating to 1876 and 1901 respectively, the two leagues merged in 2000 into a single organization led by the Commissioner of Baseball , after 100 years as separate legal entities .	0
Q966	how many baseball teams usa	D933	Major league baseball	D933-3	MLB constitutes one of the major professional sports leagues of the United States and Canada.	0
Q966	how many baseball teams usa	D933	Major league baseball	D933-4	It is composed of 30 teams — 29 in the United States and one in Canada.	1
Q966	how many baseball teams usa	D933	Major league baseball	D933-5	Teams in MLB play 162 games each season over six months (April through September).	0
Q966	how many baseball teams usa	D933	Major league baseball	D933-6	Five teams in each league advance to a four-round postseason tournament that culminates in the World Series , a best-of-seven-games championship series between the two league champions which dates to 1903.	0
